sample_id,group,combination,prediction_png,prediction_sha256,target_png,target_sha256,psnr,ssim,lpips,maniqa,clipiqa,musiq
test/A/defocus blur + haze/074,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/074.png,0f863c8e44c538535800bf3a9fde9061b8c13f79e8cf4fcca13eb429e62fcab4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/074.png,cfa80e9825a34173ab0d1810b1b63bf645aa1b6b743966a77d7d03463319fd8e,18.479501724243164,0.7464812302096061,0.22615167498588562,0.15506750345230103,0.27060434222221375,46.35273742675781
test/A/defocus blur + haze/075,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/075.png,a3c73739a10e5c57603cb4090e848caf0398b5f9cfca3bf54c9cf85ec2a9a782,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/075.png,637e76a0398c825f3214d13b10485f7c180dc359b838ade377382c22c8f6b788,22.27349090576172,0.7700942414075579,0.20823809504508972,0.22796203196048737,0.3073704242706299,57.16387176513672
test/A/defocus blur + haze/076,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/076.png,3fa31ea56aa545fc35993ca43f3c74a766f76993feea4fc1058269d71a5663f1,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/076.png,28f7193b83d2979c14a7c73e95657ce02a2cc902196495bea289e190f48cecae,16.88838005065918,0.597573419331462,0.18984267115592957,0.1872701346874237,0.3574238717556,54.72949981689453
test/A/defocus blur + haze/077,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/077.png,f05b8c2c0e2d9ecd7aefb78721ea7ece57e1e40ef1825a038d177b41ebf24caf,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/077.png,6d0b3c0c4255ee2de7c3c275c114eb531248c06fce157913f4e69dacd492cc91,25.78510284423828,0.8417466738463633,0.18179214000701904,0.22609148919582367,0.23406648635864258,48.2170295715332
test/A/defocus blur + haze/078,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/078.png,66f7dee0c9cd425e203cd5c2dc1db441eee2e655459fe60a5043a0e189d86a60,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/078.png,ae84b8b3592a0f623d5bd2c5791b049e6fd87155614fbbad37f1ac00a2cfa870,21.071815490722656,0.7801185862975749,0.20865388214588165,0.25733137130737305,0.44654616713523865,64.68898010253906
test/A/defocus blur + haze/079,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/079.png,29f99d881ba569cc2cd1b6325edb91d5dd1f83c30c73f742f00a49ac0fb4dbcd,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/079.png,166cde30b17743be2ca3fb2c29004e0b38b126bfa1d8d5f41013c23eb248aad5,21.054908752441406,0.5597955975784545,0.3352668881416321,0.22578006982803345,0.38228586316108704,48.45247268676758
test/A/defocus blur + haze/080,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/080.png,332b664e2ebac976e436345226295dce09ecffdc14ebeb211364e95ba3a8971a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/080.png,b208599722bce230536ae4db62272e883a7714d4bfca7d73e1361da3b2ca9225,20.610393524169922,0.8583467501837487,0.10642534494400024,0.2535712420940399,0.34995540976524353,60.17437744140625
test/A/defocus blur + haze/083,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/083.png,2ff0de559a09070b53e8bd79923537e91664905876ef54f4fd63ee19026a9301,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/083.png,4772b8d475dfc90626760cea35452db0ee8dfdd89f7cd8def57f8b4d74ecef44,21.510093688964844,0.7752890427916277,0.23911525309085846,0.23958057165145874,0.6207084655761719,61.502166748046875
test/A/defocus blur + haze/084,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/084.png,50d4896097da02cc7bbda8d895e26d6a4edb06a78a506634b3a5f44e5c1a0f99,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/084.png,1bc34c4607ba66d84248fe8e7d5e30546ae13841542d8b1cb9146f2a2485df64,20.821949005126953,0.9121449736477583,0.16119757294654846,0.22959083318710327,0.36440277099609375,44.0579948425293
test/A/defocus blur + haze/085,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/085.png,50f7a52dca98b108a64ff6419a3aa6203da81fecbd06fde5eb9fd1ad5fea9126,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/085.png,6174b7cb004afd2a578ec1950d92b99c41115b5a6bf70a511f19156c62bd5274,22.022842407226562,0.7920198256164553,0.10405781865119934,0.14319904148578644,0.29707562923431396,43.620399475097656
test/A/defocus blur + haze/086,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/086.png,44a95a11bf1205cdc8bffbaa534e9a4a8fb782358232929dd26b4d94c947bfec,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/086.png,68a629299aaf0e4d70065c504c9b3e397721fa17a25c2585446914aa5c7bafb5,23.446727752685547,0.8456462813675937,0.1695043444633484,0.3308562636375427,0.5711933970451355,64.01588439941406
test/A/defocus blur + haze/087,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/087.png,b2d9f93c18149ca47ad915b34d9194349d9b3011bf29bf0a284d0b3357c37cc6,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/087.png,059a862de1498fc3b783bcfcce8fad399573aa912bb6638bbd3d43d23b88cdc6,21.19886016845703,0.668168044025552,0.4155550003051758,0.1809324324131012,0.3790833652019501,49.39307403564453
test/A/defocus blur + haze/088,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/088.png,90b65f5e199b6ee1182563fb9431931ea64a360bba5bcd4f93861b97f1415886,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/088.png,e76841066e027bd2a2fa101a4598c597d4891a7c535e3cc3195b7afcc249d7ae,27.637237548828125,0.9132663627609854,0.12417365610599518,0.12708204984664917,0.20832954347133636,30.661819458007812
test/A/defocus blur + haze/089,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/089.png,fd2b59175f35c016a7c67c61942ecf9795e0a972c50cc3f0db1a164b95eef501,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/089.png,046e493440ea7499fe07cec3853e6e170225ce6cdc903aac14730fa6b9bf36ab,21.354074478149414,0.8141827679650048,0.17079496383666992,0.24394991993904114,0.5022421479225159,53.674102783203125
test/A/defocus blur + haze/090,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/090.png,56d2c0ee9700ea2623d102d95ef3199a04a94779e6de589116dc5ad600316abf,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/090.png,830f74b8389bfef595e56e910efc49cf4246f6f7bd552ea8c45d071a0113053c,23.843738555908203,0.8260114036603001,0.1873997300863266,0.2682883143424988,0.4204818904399872,45.356014251708984
test/A/defocus blur + haze/093,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/093.png,06c46a313f5c2fa82eb7111f10bec0385b7cb76838fa0c1a7a45aa8b18bace56,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/093.png,b9ef1df7a3be70176f064c2568ea12d8cd9c9c54b3e8fd72bca53d170eaf06f2,23.67444610595703,0.8064417836594479,0.216096431016922,0.3359971046447754,0.5611124634742737,59.69563293457031
test/A/defocus blur + haze/094,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/094.png,101d8b6354121fb03c742d5ef562542be5c9602a98d2cbd53bc4eb493979d7e4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/094.png,45dab31fa407b6793844322a5e147cdfedc3bfa449cd28fc9605f41dba80966d,22.669761657714844,0.7368137851960229,0.23375514149665833,0.2980569303035736,0.3565915524959564,58.844078063964844
test/A/defocus blur + haze/095,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/095.png,21e153666129670d71b62c9ea61618828c9993590b980bd7a01b496aaecf4ca9,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/095.png,2f04f8c811593049180a1c6bdcf5d723d3c2f6443ba518c407e4976d7a6b2637,19.452354431152344,0.7998479998139644,0.1098518967628479,0.3778682053089142,0.3649030327796936,62.55589294433594
test/A/defocus blur + haze/096,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/096.png,bb82b091e40f31391c8238410ef2c2e0349293456b9eb738c0a9f51c44ea6d41,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/096.png,3ac9dbd626f9e294ae10a8ab11a34f6c0132ed355627d25ce3f8790f701fae29,22.439937591552734,0.7907336796630491,0.2539566457271576,0.2985396087169647,0.45414233207702637,55.82749938964844
test/A/defocus blur + haze/097,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/097.png,cd930ef23b1c2d03b35f76003db5719b06dedc7f2531f59e61cbccd91282d5c8,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/097.png,9b6c3c0d294f54e89b51656b0163aa8d0715dd7904848721ea76c07ccf737d2e,24.510005950927734,0.8989397347487088,0.09165370464324951,0.39412301778793335,0.5727514028549194,68.3443374633789
test/A/defocus blur + haze/098,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/098.png,9bf8f2834c45848a09cee25269aff0fc1c5245ecc40440260e40d27c473694c3,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/098.png,f0574e5262ab9942e66006e0df3aab8738de997489badc302e131ae74299181f,21.702373504638672,0.7691511899098958,0.16285887360572815,0.3582214117050171,0.4926266670227051,68.09335327148438
test/A/defocus blur + haze/099,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/099.png,fde6f952886b48f78b26a9705a80759272a8aacee5535188fc3a22c393cc5860,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/099.png,15ddff6cab9869d7fe8a7cb6fd328b436bbfa9b089e6adcbba7a5048e4c97f8b,21.694984436035156,0.7316053148012257,0.34958189725875854,0.27337586879730225,0.3108842372894287,49.731101989746094
test/A/defocus blur + haze/100,A,defocus blur+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/defocus blur+haze/100.png,5e0ec7878424a707487709229715be5b0ad1683f03d41e9c85aea829d9c83f09,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/100.png,b7f5d60dbb3e7047b9c62efc7d61db97052a2cde687d3fae367a14a6793a0c40,20.813255310058594,0.7214294809131571,0.2352617383003235,0.31206822395324707,0.3850487172603607,54.43040084838867
test/B/motion blur + jpeg compression artifact/001,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/001.png,dcfcd34044927fc8e5297b1887efd5314828df328afb35278a81bc60f3a9ce23,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/001.png,501f9b012a3f9c95787db8151eddf07dcae5e163688c011649d3ff3f00372cae,24.114612579345703,0.7946881578881233,0.26357173919677734,0.2269454449415207,0.3268263041973114,57.17683792114258
test/B/motion blur + jpeg compression artifact/002,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/002.png,1f2b346eface6412c320fd4d0e173c772f1d7d3e009731071680749f20fafe8f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/002.png,e65fb0b7adb1176b47486303c8cc4f49a0173f91e00d28e0c3a4d3eccae286b4,21.45636558532715,0.8333032820985063,0.19868239760398865,0.27697286009788513,0.375736802816391,64.6786117553711
test/B/motion blur + jpeg compression artifact/003,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/003.png,ec6b2588c45051d9c38e6e10238dcb9a01b076bcc54c9668d48a73fb958fecac,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/003.png,c2a2513992db412a7160dfa2f82535dccaa188db91df80ee6ed5b0dd5c5d2d1a,23.66114616394043,0.6576653890009903,0.35685306787490845,0.2807088792324066,0.3619753420352936,60.80573654174805
test/B/motion blur + jpeg compression artifact/004,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/004.png,3a5de44ec9e6246fa0aeded43f429e60376784eea5d88e69b1b02d3a4d572334,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/004.png,f1ad3f60cd8e680739263535ab1620a2490f3bc0c65a9355a965c7dff9be1fed,23.767559051513672,0.7480646902973157,0.3114908039569855,0.2350449115037918,0.37586283683776855,62.955936431884766
test/B/motion blur + jpeg compression artifact/005,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/005.png,e33dbe27b71db97fb5762a06a4ba99158e01da96442843676e3d1307d41a2176,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/005.png,1d8eb1ef9c1817c087956135efa85be686e7169ef11eb532c768d32d7267a0ff,20.27776336669922,0.6414975507001902,0.23510661721229553,0.27343568205833435,0.5331482291221619,62.954078674316406
test/B/motion blur + jpeg compression artifact/006,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/006.png,855a892d808e0dce96acd97d05285b4bd84025eb9671aabe0cee76cbc78c82e7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/006.png,f62feddd2f379d039dd1effe18b6368c79a6fe31fb8177f797c9f230eb8e1211,24.60525131225586,0.6952738514684944,0.40336260199546814,0.20161126554012299,0.30993184447288513,46.83232498168945
test/B/motion blur + jpeg compression artifact/007,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/007.png,e500078e9f190a24f1fe1b5ea2aa0398114aaa8c49b982bbd10ab058b9bb11fe,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/007.png,b876f087d5f42a9350f28383ff2df22156b6bbba702809d134b7713d9430881c,24.19246482849121,0.6824913476722653,0.32580459117889404,0.2711673974990845,0.5204071402549744,68.6484603881836
test/B/motion blur + jpeg compression artifact/008,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/008.png,1384b03a0f8fda20130522cd27e8a08deb53c4d429fd6a6944ca5a7b2f956df3,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/008.png,4efb8dbbd2ba5090b7b951a456ec5ed27a5d61360ab95cb1c5a9366f2868cb94,22.968631744384766,0.6221056301293505,0.37850624322891235,0.16061721742153168,0.30423206090927124,46.91889953613281
test/B/motion blur + jpeg compression artifact/009,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/009.png,0820b045284996578f2380f51f073172b906e7608000463801bee1983aefeee7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/009.png,5b779ac0fbe5d1e4d4126fd2864493dcc2ecdbde374ede7e29a054b2a9cb4f21,30.33696174621582,0.9271894162851387,0.2035328447818756,0.22062882781028748,0.27435770630836487,45.035316467285156
test/B/motion blur + jpeg compression artifact/010,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/010.png,f8fb3561be16ab7514da0b5150d2acb11efce6bfb93fdf6042ea1f704c879904,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/010.png,327492996d853f5c8873b435f98a91afd07db64567545baa61c9f4f64f717a0d,21.13571548461914,0.6761539271464561,0.39301416277885437,0.23548829555511475,0.5160127878189087,66.54656219482422
test/B/motion blur + jpeg compression artifact/011,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/011.png,d46d28bded529ecb92e09a277e64a97ee8fe33effc6df6cc87d20dca12ac34ba,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/011.png,dcafe4ee2b43e667674ccc874b42e160ea37427b7c935297734ba69ece6b6f35,18.77871322631836,0.49917576940336617,0.5473395586013794,0.17981384694576263,0.3321875035762787,45.1367301940918
test/B/motion blur + jpeg compression artifact/012,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/012.png,8bbde8febb5820363c312612ebd68c9f66c31c37e32b1c01927611e30519561d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/012.png,0884a3dabb3fa30cde26a4dfbf003a133139f708c65c3f8b02c24a87a6d073c3,20.022254943847656,0.6726422415651375,0.2938811779022217,0.1442994624376297,0.2632269561290741,41.37358856201172
test/B/motion blur + jpeg compression artifact/013,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/013.png,f86b52eb092b4f99197da0988f9f8d9fb8791dc43f80a0daa1441e165a2f3c06,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/013.png,afe18305499bd0b8318392e8f34ede33aafb5a0df2371075fe9f30a1c81a75eb,19.32738494873047,0.45000189148759323,0.4471279978752136,0.2948320209980011,0.40070220828056335,51.221092224121094
test/B/motion blur + jpeg compression artifact/014,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/014.png,1885c5e55f896a6f0faa6dcbddb7414f355dbbb6c24cb49b9378b9b10c317646,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/014.png,2d569d9b923a96b1542c0b845dce0c7657794eba9f6f22ae5d02f335ef1bc4a0,18.915000915527344,0.6363093223178733,0.28107407689094543,0.14846862852573395,0.377120703458786,35.9202995300293
test/B/motion blur + jpeg compression artifact/015,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/015.png,27f6a795d8b3a7f949b70a4c381b6f9e035459f42e796b3e5324df24db5d59f8,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/015.png,286adb5a1c45ee88f14e1b16e3af420910584bf5ebdd72c40cf75317559c731f,19.263050079345703,0.6226060138069559,0.25057849287986755,0.3125280737876892,0.487694650888443,52.46599578857422
test/B/motion blur + jpeg compression artifact/016,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/016.png,42440ead97ca91c4692d1e50f23e61968a8fb4345c1139b15cfa91a5648849ab,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/016.png,ddc71b4b9bd2a57cabf985c7743b8ff7083a0d9205008603edb440ba27da9313,17.83689308166504,0.4505283704255567,0.47714880108833313,0.08363814651966095,0.3129180371761322,44.05907440185547
test/B/motion blur + jpeg compression artifact/017,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/017.png,12b5ff9a652af5c745f5e18f8eed6ab717fb12d5da455c94d3b6b3e8ff9526d6,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/017.png,ab3ab0c03c2d8c9c0befbcad219fae23c9795fdf99d664630f4f4febbd02c519,18.16007423400879,0.5759205145912004,0.37806186079978943,0.14907220005989075,0.29608389735221863,47.06727600097656
test/B/motion blur + jpeg compression artifact/018,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/018.png,481aaee53f01b1acfd67c10f56733b119a50992ad50f661d268e9e5027891d85,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/018.png,66db8e4aeb78f506ae4415572eb910726c3f16ede70138093ab4eced187b8df1,15.927986145019531,0.2884171538276573,0.687666118144989,0.11274486035108566,0.2440556287765503,34.1898193359375
test/B/motion blur + jpeg compression artifact/019,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/019.png,451c85c8a53e562fb494f86769d8d57addc9651fec1ecff74356ede6987ffd09,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/019.png,fb026cef85a4f7e64ad7c5f064ed15de1f04a7a7b6bde70b28ee78a55db21aeb,18.782445907592773,0.5499432970818596,0.38845962285995483,0.24799564480781555,0.23392243683338165,43.29510498046875
test/B/motion blur + jpeg compression artifact/020,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/020.png,aebc77aef3d87eeceb9bf40315d601a3a702946f29d8423d9a94caf9fa05734b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/020.png,daa15d9f51eab9eca70197a7f05df7873e3eab75e432b0a81fe9488be552f37a,16.863279342651367,0.48582208100577917,0.41802313923835754,0.2533908486366272,0.2936824858188629,40.99335861206055
test/B/motion blur + jpeg compression artifact/021,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/021.png,23da3c93ab6b573b5e1bb1ff83663ce131696132b2255ff1172e47f249423d2d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/021.png,9fcc8dda4bbbe5e54e419f5cbb07e7b4310dd291ad1f1cd3cd65a90f9809baa8,22.736482620239258,0.5272131311897723,0.49294769763946533,0.16030435264110565,0.3517293930053711,44.65833282470703
test/B/motion blur + jpeg compression artifact/022,B,motion blur+jpeg compression artifact,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/022.png,78d905bf8a4e536231f382b0e99c7ade78384fcbc35db9a6413734da3dfd0b3c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/022.png,70c41dc6f249472324664323044853cb85a1256f39b4a31853ddbd89fcc1e191,20.49818992614746,0.6149071400715924,0.3959055244922638,0.16108910739421844,0.3054591119289398,27.464590072631836
